Date,Time,Time2,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,TB Base Volume,TB Quote Volume,Ignore
10/14/2020,1:00:00 AM,PM,11406.17,11419.16,11398.74,11406.55,671.669221,30:00.0,7664064.211,11561,330.3996,3770017.686,0
10/14/2020,1:30:00 AM,PM,11406.56,11547.98,11402.19,11530.98,3025.386304,00:00.0,34782401.12,33710,1623.211646,18657276.63,0
10/14/2020,2:00:00 AM,PM,11530.98,11536.38,11370,11385.64,2357.159397,30:00.0,27013135.27,26722,1010.065302,11576308.36,0
10/14/2020,2:30:00 AM,PM,11385.65,11408.78,11357.2,11385.63,1876.318922,00:00.0,21370829.93,26504,806.644148,9187619.537,0
10/14/2020,3:00:00 AM,PM,11385.63,11411.21,11367.83,11390.46,1119.841264,30:00.0,12757420.15,16649,519.866654,5922606.408,0
10/14/2020,3:30:00 AM,PM,11390.46,11401.77,11280,11320.76,2621.602804,00:00.0,29732089,30602,1064.225247,12067417.52,0
10/14/2020,4:00:00 AM,PM,11320.76,11356.44,11297.63,11347.87,1528.432949,30:00.0,17321286.82,23368,736.763705,8350351.173,0
10/14/2020,4:30:00 AM,PM,11347.87,11354.88,11326.39,11339.68,908.484977,00:00.0,10301500.16,14001,400.787323,4545012.738,0
10/14/2020,5:00:00 AM,PM,11339.68,11345.9,11318,11337.14,1002.86629,30:00.0,11364173.2,14211,350.242315,3968806.308,0
10/14/2020,5:30:00 AM,PM,11337.14,11349.4,11328.41,11337.37,775.672169,00:00.0,8795777.927,11369,358.009623,4059735.433,0
10/14/2020,6:00:00 AM,PM,11337.37,11349.53,11318.2,11333.24,838.355088,30:00.0,9500706.565,12086,364.200158,4128183.76,0
10/14/2020,6:30:00 AM,PM,11333.24,11344.45,11287.01,11333.77,1130.313185,00:00.0,12788458.05,15349,457.922914,5181547.905,0
10/14/2020,7:00:00 AM,PM,11333.77,11369.79,11331.1,11348.64,881.69948,30:00.0,10008640.03,10933,448.196762,5087631.829,0
10/14/2020,7:30:00 AM,PM,11348.65,11365.8,11337.5,11342.25,771.37629,00:00.0,8753256.28,10781,409.285387,4644477.079,0
10/14/2020,8:00:00 AM,PM,11342.25,11376.24,11336.93,11371.46,634.059767,30:00.0,7201550.082,8194,306.617806,3482559.884,0
10/14/2020,8:30:00 AM,PM,11371.63,11386.56,11356.67,11381.64,429.264026,00:00.0,4882579.026,7865,209.752993,2385935.643,0
10/14/2020,9:00:00 AM,PM,11381.65,11404,11375.52,11385.04,514.020935,30:00.0,5854712.214,10883,259.032421,2950696.416,0
10/14/2020,9:30:00 AM,PM,11385.04,11398.14,11364.58,11368.68,450.503897,00:00.0,5128685.782,9904,190.693039,2171133.076,0
10/14/2020,10:00:00 AM,PM,11368.68,11408.02,11368.07,11388.94,483.235285,30:00.0,5505808.729,8123,263.627346,3003872.774,0
10/14/2020,10:30:00 AM,PM,11388.95,11397.31,11374.51,11394.27,554.297892,00:00.0,6310996.595,7799,223.699024,2547017.663,0
10/14/2020,11:00:00 AM,PM,11394.28,11404,11378.33,11392.69,509.372767,30:00.0,5803290.936,7200,227.153354,2588102.403,0
10/14/2020,11:30:00 AM,PM,11392.69,11434.47,11390.24,11417.89,756.09673,00:00.0,8630721.942,11307,379.85893,4336170.072,0
10/15/2020,12:00:00 PM,AM,11417.89,11427.98,11398.8,11398.8,519.189466,30:00.0,5923672.493,8420,228.512755,2607292.076,0
10/15/2020,12:30:00 PM,AM,11398.8,11400.58,11387.14,11391.69,533.517216,00:00.0,6078060.839,7612,248.570033,2831795.54,0
10/15/2020,1:00:00 AM,AM,11391.7,11412.88,11374.97,11379.16,693.196795,30:00.0,7897820.667,9670,316.649863,3607763.016,0
10/15/2020,1:30:00 AM,AM,11378.43,11393.21,11371.41,11389.9,611.182788,00:00.0,6955588.49,8163,298.780296,3400313.682,0
10/15/2020,2:00:00 AM,AM,11389.6,11399.96,11370.42,11380.92,432.792853,30:00.0,4927280.115,6894,192.150179,2187638.883,0
10/15/2020,2:30:00 AM,AM,11380.91,11402.39,11359.39,11361.57,664.98072,00:00.0,7567470.04,7825,266.668801,3034448.635,0
10/15/2020,3:00:00 AM,AM,11361.58,11375,11354.46,11373.31,526.902866,30:00.0,5989162.88,6796,237.906901,2704262.602,0
10/15/2020,3:30:00 AM,AM,11373.31,11380.21,11365.33,11378.96,346.319273,00:00.0,3939051.875,5334,177.493585,2018734.394,0
10/15/2020,4:00:00 AM,AM,11378.96,11385.69,11366.3,11382.53,485.730714,30:00.0,5525160.295,6097,237.446014,2700793.333,0
10/15/2020,4:30:00 AM,AM,11382.52,11403.14,11382.52,11388.73,535.206436,00:00.0,6099687.419,7605,249.60158,2844582.203,0
10/15/2020,5:00:00 AM,AM,11388.73,11398.88,11376.99,11379.66,671.906089,30:00.0,7654066.819,6318,354.539022,4038745.332,0
10/15/2020,5:30:00 AM,AM,11379.55,11412.65,11373.41,11403.95,841.373736,00:00.0,9585058.164,9481,479.229412,5458210.505,0
10/15/2020,6:00:00 AM,AM,11403.79,11403.79,11380.85,11390.71,643.662059,30:00.0,7332532.831,7432,263.079948,2996854.28,0
10/15/2020,6:30:00 AM,AM,11390.72,11422.93,11390.54,11395.3,809.134545,00:00.0,9227863.331,9824,405.220287,4621416.983,0
10/15/2020,7:00:00 AM,AM,11394.94,11407.1,11375,11383,625.278484,30:00.0,7119453.633,11327,270.45157,3079285.814,0
10/15/2020,7:30:00 AM,AM,11382.99,11399.33,11375,11396.83,613.892863,00:00.0,6992226.306,8592,258.085251,2939752.185,0
10/15/2020,8:00:00 AM,AM,11396.82,11403.83,11358,11358.53,783.71322,30:00.0,8916170.469,9221,306.78732,3490579.518,0
10/15/2020,8:30:00 AM,AM,11358.53,11372,11329.12,11342.42,1340.83405,00:00.0,15219577.17,14743,592.436634,6724882.836,0
10/15/2020,9:00:00 AM,AM,11342.43,11348.29,11297,11325.62,1530.05272,30:00.0,17329966.32,23235,684.582034,7754069.968,0
10/15/2020,9:30:00 AM,AM,11325.62,11327.91,11250.83,11313.38,2494.337132,00:00.0,28186015.43,28362,1275.251929,14411925.21,0
10/15/2020,10:00:00 AM,AM,11313.39,11340.6,11300.42,11321.6,1299.83285,30:00.0,14717351.38,15220,551.871716,6249019.494,0
10/15/2020,10:30:00 AM,AM,11321.88,11334.94,11305,11332,713.146175,00:00.0,8071709.242,11012,363.078287,4109394.253,0
10/15/2020,11:00:00 AM,AM,11332,11337.42,11311.32,11332.44,972.338844,30:00.0,11011390.52,13065,507.701084,5749510.979,0
10/15/2020,11:30:00 AM,AM,11332.44,11339.67,11308.12,11315.37,571.728671,00:00.0,6473525.913,8859,288.215978,3263354.857,0
10/15/2020,12:00:00 PM,PM,11315.38,11383.78,11275.01,11376.06,2129.172,30:00.0,24116558.69,24952,1058.557866,11991610.33,0
10/15/2020,12:30:00 PM,PM,11376.06,11397.88,11358,11376.21,1453.65123,00:00.0,16542051.63,21548,660.336779,7514368.135,0
10/15/2020,1:00:00 AM,PM,11376.21,11397.19,11359.82,11359.99,979.889373,30:00.0,11147362.16,14152,418.437709,4760209.375,0
10/15/2020,1:30:00 AM,PM,11360,11416.15,11353.51,11404.33,1248.18732,00:00.0,14215094.57,14980,637.684739,7262195.925,0
10/15/2020,2:00:00 AM,PM,11404.33,11406.01,11376.05,11384.9,834.637387,30:00.0,9505584.091,13607,412.705043,4700168.37,0
10/15/2020,2:30:00 AM,PM,11384.91,11388.72,11361.89,11388.7,884.669045,00:00.0,10063615.91,12733,452.990129,5153001.386,0
10/15/2020,3:00:00 AM,PM,11388.7,11411.03,11375.08,11391.22,834.451838,30:00.0,9508861.629,12386,418.020894,4764042.184,0
10/15/2020,3:30:00 AM,PM,11391.22,11414.4,11378.53,11398.22,952.860509,00:00.0,10858060.51,12689,487.561621,5556200.052,0
10/15/2020,4:00:00 AM,PM,11398.6,11475.99,11387.3,11444.47,1666.959318,30:00.0,19051705.23,20286,984.297683,11248384.13,0
10/15/2020,4:30:00 AM,PM,11444.47,11455.61,11363.37,11381.34,1580.262117,00:00.0,17999851.7,20208,652.460477,7431615.896,0
10/15/2020,5:00:00 AM,PM,11381.33,11431.25,11380,11423.79,1119.069913,30:00.0,12768340.61,15705,564.838941,6444572.331,0
10/15/2020,5:30:00 AM,PM,11423.79,11483.9,11420.34,11461.57,2078.783945,00:00.0,23807236.19,22648,1180.118367,13516240.11,0
10/15/2020,6:00:00 AM,PM,11461.57,11486.28,11449.98,11457.32,1041.130893,30:00.0,11938241.53,14301,482.558927,5533029.913,0
10/15/2020,6:30:00 AM,PM,11457.44,11485.28,11455.14,11467.21,771.339468,00:00.0,8849290.137,11240,351.906235,4037034.829,0
10/15/2020,7:00:00 AM,PM,11467.14,11534.73,11466.6,11519.66,1717.089067,30:00.0,19746704.81,20210,966.090735,11111277.67,0
10/15/2020,7:30:00 AM,PM,11519.84,11535,11500.66,11520.93,1138.176507,00:00.0,13110493.09,15629,556.517962,6410271.627,0
10/15/2020,8:00:00 AM,PM,11520.93,11617.34,11519.74,11533.9,2391.052403,30:00.0,27643809.67,29403,1295.218631,14974462.36,0
10/15/2020,8:30:00 AM,PM,11533.9,11550,11522.67,11542.97,1050.332188,00:00.0,12118646.82,14127,530.180701,6117336.589,0
10/15/2020,9:00:00 AM,PM,11542.97,11573.41,11400.86,11499.99,2195.876873,30:00.0,25227613.32,33945,1176.833389,13526767.22,0
10/15/2020,9:30:00 AM,PM,11500,11523.41,11478.96,11492.96,1038.539927,00:00.0,11948484.94,21883,506.072873,5822987.118,0
10/15/2020,10:00:00 AM,PM,11492.96,11519.98,11490.9,11509.83,745.576263,30:00.0,8578552.921,14299,400.624538,4609950.49,0
10/15/2020,10:30:00 AM,PM,11509.83,11511.23,11476,11480.91,557.595066,00:00.0,6408225.31,11458,229.14452,2633096.704,0
10/15/2020,11:00:00 AM,PM,11480.97,11505.59,11471.08,11500.88,577.996311,30:00.0,6642938.375,9757,290.525604,3339297.551,0
10/15/2020,11:30:00 AM,PM,11500.85,11505.76,11481.38,11505.12,513.168153,00:00.0,5899259.059,9133,251.242827,2888270.027,0
10/16/2020,12:00:00 PM,AM,11505.13,11510,11470,11494.49,682.773655,30:00.0,7843667.194,11436,329.747422,3788286.169,0
10/16/2020,12:30:00 PM,AM,11494.06,11508.22,11488.69,11505.13,440.562312,00:00.0,5066177.707,8933,202.452557,2328054.185,0
10/16/2020,1:00:00 AM,AM,11505.12,11541.15,11502.5,11530.12,817.466034,30:00.0,9425228.137,12302,441.445836,5089634.095,0
10/16/2020,1:30:00 AM,AM,11530.12,11540,11521.58,11526.65,475.373865,00:00.0,5481724.058,7463,244.340673,2817582.756,0
10/16/2020,2:00:00 AM,AM,11526.65,11535.35,11510.25,11521.2,495.813789,30:00.0,5711818.547,7539,262.627611,3025584.221,0
10/16/2020,2:30:00 AM,AM,11521.2,11530,11516.17,11518.44,468.408009,00:00.0,5398524.673,6278,244.086321,2813234.962,0
10/16/2020,3:00:00 AM,AM,11518.44,11531.2,11489.99,11490.53,508.848188,30:00.0,5857391.785,7175,237.303202,2732214.973,0
10/16/2020,3:30:00 AM,AM,11490.43,11508.53,11484.41,11507.97,431.588399,00:00.0,4961554.931,6790,224.776371,2584127.431,0
10/16/2020,4:00:00 AM,AM,11507.97,11507.97,11200,11260.78,7343.149747,30:00.0,83175005.57,79432,2865.018996,32452660.74,0
10/16/2020,4:30:00 AM,AM,11259.69,11297.82,11245,11275.57,2532.785568,00:00.0,28555664.59,34747,1232.147051,13892545.93,0
10/16/2020,5:00:00 AM,AM,11275.57,11355.12,11264.79,11314.92,1899.675131,30:00.0,21512042.93,26951,939.409867,10638005.87,0
10/16/2020,5:30:00 AM,AM,11314.92,11361.76,11308.75,11343.86,1009.864833,00:00.0,11450052.54,14842,499.961133,5668805.695,0
10/16/2020,6:00:00 AM,AM,11343.85,11356.76,11322.26,11337.24,1048.428668,30:00.0,11885400.59,12406,517.502936,5866655.814,0
10/16/2020,6:30:00 AM,AM,11337.25,11341.22,11310.11,11331.58,1123.649107,00:00.0,12723353.88,13415,452.050153,5119470.661,0
10/16/2020,7:00:00 AM,AM,11331.58,11338.06,11316.13,11329.99,1094.685051,30:00.0,12400493.82,11606,486.691847,5513626.804,0
10/16/2020,7:30:00 AM,AM,11329.99,11337.23,11305.58,11305.87,1032.634589,00:00.0,11688664.93,10768,605.50791,6853679.279,0
10/16/2020,8:00:00 AM,AM,11305.87,11344.29,11300.75,11324.71,1252.826966,30:00.0,14185863.3,17287,724.062031,8198989.178,0
10/16/2020,8:30:00 AM,AM,11324.71,11324.71,11302,11304.03,792.046909,00:00.0,8960242.452,10600,313.427253,3545811.258,0
10/16/2020,9:00:00 AM,AM,11304.04,11304.04,11212,11264.73,2693.064863,30:00.0,30319683.15,37141,1185.756421,13346854.19,0
10/16/2020,9:30:00 AM,AM,11264.72,11283.45,11222.51,11251.98,1463.149617,00:00.0,16468586.44,25203,721.960296,8126671.531,0
10/16/2020,10:00:00 AM,AM,11251.97,11293.81,11249,11292.08,993.443523,30:00.0,11204429.14,16228,526.485513,5937558.109,0
10/16/2020,10:30:00 AM,AM,11291.97,11333.25,11284.85,11305.99,1071.083703,00:00.0,12115287.47,14297,640.749446,7247728.15,0
10/16/2020,11:00:00 AM,AM,11305.11,11346.93,11300.82,11320.91,822.786792,30:00.0,9311591.762,11408,438.130429,4958546.503,0
10/16/2020,11:30:00 AM,AM,11320.9,11397.18,11306.38,11369.34,1636.486753,00:00.0,18566138.65,21899,800.081903,9078289.62,0
10/16/2020,12:00:00 PM,PM,11369.27,11377.61,11340.88,11366.61,1085.538017,30:00.0,12327390.7,16653,506.273214,5749539.017,0
10/16/2020,12:30:00 PM,PM,11366.62,11394.69,11351.58,11368.15,903.170335,00:00.0,10268147.26,12837,416.47666,4734547.337,0
10/16/2020,1:00:00 AM,PM,11368.15,11385.7,11344.47,11358.85,729.766742,30:00.0,8292232.752,12876,301.070662,3420823.529,0
10/16/2020,1:30:00 AM,PM,11358.85,11362.98,11334,11349.81,633.927609,00:00.0,7193181.271,10499,279.905864,3176078.895,0
10/16/2020,2:00:00 AM,PM,11349.81,11382.38,11348.91,11377.8,818.032681,30:00.0,9295025.652,9620,451.580567,5130946.628,0
10/16/2020,2:30:00 AM,PM,11377.8,11379.66,11309.08,11329.12,1077.399687,00:00.0,12213970.84,16202,375.7507,4258685.501,0
10/16/2020,3:00:00 AM,PM,11329.12,11338.85,11281.65,11311.15,1123.067419,30:00.0,12708575.07,16492,519.011614,5874171.493,0
10/16/2020,3:30:00 AM,PM,11311.16,11331.19,11301.62,11331.19,747.393421,00:00.0,8459849.293,12872,373.831904,4231641.203,0
10/16/2020,4:00:00 AM,PM,11331.19,11353.69,11310,11340.28,909.69141,30:00.0,10310770.72,14898,457.998826,5191568.75,0
10/16/2020,4:30:00 AM,PM,11340.29,11347.91,11327.3,11344.53,657.345026,00:00.0,7452674.995,10959,300.200329,3403581.601,0
10/16/2020,5:00:00 AM,PM,11344.53,11355.94,11299.87,11341.95,791.068487,30:00.0,8969743.241,12283,343.942598,3900249.43,0
10/16/2020,5:30:00 AM,PM,11341.95,11344.12,11315.09,11334.99,635.065998,00:00.0,7192916.762,10954,270.036675,3058475.433,0
10/16/2020,6:00:00 AM,PM,11334.99,11362.66,11333.61,11358.35,647.806147,30:00.0,7353156.347,9742,405.605951,4603400.627,0
10/16/2020,6:30:00 AM,PM,11358.35,11367.91,11354.57,11363.28,486.948315,00:00.0,5532368.159,7549,209.026924,2374689.453,0
10/16/2020,7:00:00 AM,PM,11363.28,11364.97,11338.01,11347.16,428.072828,30:00.0,4858036.747,8221,176.139669,1998830.277,0
10/16/2020,7:30:00 AM,PM,11347.16,11355,11307.89,11308.11,736.073305,00:00.0,8345915.537,11403,258.331836,2929595.242,0
10/16/2020,8:00:00 AM,PM,11308.23,11315.16,11273.75,11291.48,1156.233749,30:00.0,13058470.78,16474,597.927413,6752950.304,0
10/16/2020,8:30:00 AM,PM,11291.54,11313.1,11290.7,11313.09,555.801242,00:00.0,6281092.779,9371,288.942084,3265440.199,0
10/16/2020,9:00:00 AM,PM,11313.1,11320.01,11299.31,11308.43,470.53735,30:00.0,5322662.661,9058,181.517079,2053193.288,0
10/16/2020,9:30:00 AM,PM,11308.43,11341.61,11308.22,11333.59,388.81896,00:00.0,4404539.137,8794,219.278565,2484071.74,0
10/16/2020,10:00:00 AM,PM,11333.58,11349,11316.22,11342,347.037699,30:00.0,3933780.086,6507,161.984675,1836244.26,0
10/16/2020,10:30:00 AM,PM,11341.99,11348.13,11335.12,11345.56,370.96466,00:00.0,4207364.876,6133,180.495225,2047199.087,0
10/16/2020,11:00:00 AM,PM,11345.56,11348.85,11293,11324.94,535.310928,30:00.0,6067100.987,8203,226.738227,2570489.982,0
10/16/2020,11:30:00 AM,PM,11324.93,11344.11,11304.68,11319.32,432.081416,00:00.0,4893446.72,8464,183.803045,2081887.944,0
10/17/2020,12:00:00 PM,AM,11319.24,11325.96,11289.85,11289.85,494.497257,30:00.0,5591763.971,9779,249.00614,2815568.034,0
10/17/2020,12:30:00 PM,AM,11289.85,11298.43,11272.48,11296.76,919.154066,00:00.0,10369063.8,12321,296.611935,3347230.384,0
10/17/2020,1:00:00 AM,AM,11296.75,11324.98,11290.96,11321.19,302.623903,30:00.0,3421976.734,5478,153.703207,1738007.129,0
10/17/2020,1:30:00 AM,AM,11321.19,11346.75,11309.65,11327.52,483.876153,00:00.0,5482398.139,7100,218.833798,2479535.408,0
10/17/2020,2:00:00 AM,AM,11327.51,11344.95,11321.84,11342.69,407.586201,30:00.0,4620105.72,8265,203.122887,2302428.433,0
10/17/2020,2:30:00 AM,AM,11342.69,11349,11330.62,11343.95,314.343211,00:00.0,3565170.758,5195,147.018841,1667470.568,0
10/17/2020,3:00:00 AM,AM,11343.95,11345.7,11324.41,11331.48,379.390154,30:00.0,4300298.454,7689,165.467023,1875532.478,0
10/17/2020,3:30:00 AM,AM,11331.48,11363.26,11331.48,11363.01,562.324628,00:00.0,6382135.408,7061,353.859649,4015986.34,0
10/17/2020,4:00:00 AM,AM,11363,11365,11343.04,11343.04,316.767163,30:00.0,3596373.291,5232,142.707835,1620342.503,0
10/17/2020,4:30:00 AM,AM,11343.04,11353.58,11337.91,11348.12,207.787188,00:00.0,2357668.109,4408,102.445669,1162486.374,0
10/17/2020,5:00:00 AM,AM,11348.12,11359.62,11335.54,11335.82,246.391115,30:00.0,2796222.314,4598,101.522554,1152193.101,0
10/17/2020,5:30:00 AM,AM,11335.82,11353.05,11334.61,11349.97,295.210137,00:00.0,3349343.247,4428,130.033414,1475238.922,0
10/17/2020,6:00:00 AM,AM,11349.97,11378.7,11338.92,11378.7,460.299093,30:00.0,5226391.711,7202,224.862706,2554005.482,0
10/17/2020,6:30:00 AM,AM,11378.7,11379.92,11336.29,11345.92,505.12196,00:00.0,5733310.39,8524,219.12364,2487443.91,0
10/17/2020,7:00:00 AM,AM,11346.02,11354,11338.37,11341.36,262.66068,30:00.0,2980255.747,5019,131.5582,1492735.205,0
10/17/2020,7:30:00 AM,AM,11341.36,11362.08,11337,11344.98,353.314159,00:00.0,4010012.851,6604,174.668288,1982445.986,0
10/17/2020,8:00:00 AM,AM,11344.99,11358.88,11334.17,11339.75,453.455799,30:00.0,5145243.277,7885,200.904941,2279619.037,0
